source_id,series_id,region,date,value,unit,retrieved_at,licence_id
worldbank_pink_sheet,COFFEE_ARABIC,global,2022-08-01,5.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2022-09-01,5.9,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2022-10-01,5.29,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2022-11-01,4.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2022-12-01,4.63,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-01-01,4.56,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-02-01,5.06,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-03-01,4.9,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-04-01,5.06,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-05-01,4.85,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-06-01,4.57,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-07-01,4.27,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-08-01,4.12,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-09-01,4.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-10-01,4.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-11-01,4.35,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2023-12-01,4.65,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-01-01,4.47,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-02-01,4.6,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-03-01,4.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-04-01,5.27,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-05-01,5.08,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-06-01,5.48,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-07-01,5.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-08-01,5.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-09-01,6.12,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-10-01,6.1,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-11-01,6.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2024-12-01,7.57,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-01-01,7.81,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-02-01,9.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-03-01,8.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-04-01,8.64,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-05-01,8.77,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-06-01,8.01,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-07-01,7.18,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-08-01,8.08,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-09-01,8.83,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-10-01,8.9,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-11-01,9.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2025-12-01,8.4,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-01-01,8.02,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-02-01,7.08,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-03-01,7.37,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-04-01,7.3,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-05-01,6.95,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-06-01,6.79,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-07-01,7.91,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ARABIC,global,2026-08-01,7.97,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-01-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-02-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-03-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-04-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-05-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-06-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-07-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-08-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-09-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-10-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-11-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1960-12-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-01-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-02-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-03-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-04-01,0.66,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-05-01,0.66,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-06-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-07-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-08-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-09-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-10-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-11-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1961-12-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-01-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-02-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-03-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-04-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-05-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-06-01,0.67,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-07-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-08-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-09-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-10-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-11-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1962-12-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-01-01,0.65,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-02-01,0.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-03-01,0.62,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-04-01,0.62,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-05-01,0.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-06-01,0.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-07-01,0.62,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-08-01,0.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-09-01,0.62,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-10-01,0.63,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-11-01,0.63,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1963-12-01,0.65,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-01-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-02-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-03-01,0.78,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-04-01,0.82,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-05-01,0.83,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-06-01,0.85,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-07-01,0.82,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-08-01,0.82,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-09-01,0.79,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-10-01,0.77,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-11-01,0.79,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1964-12-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-01-01,0.63,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-02-01,0.64,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-03-01,0.58,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-04-01,0.55,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-05-01,0.49,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-06-01,0.61,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-07-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-08-01,0.79,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-09-01,0.78,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-10-01,0.81,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-11-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1965-12-01,0.79,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-01-01,0.8,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-02-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-03-01,0.74,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-04-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-05-01,0.77,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-06-01,0.74,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-07-01,0.73,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-08-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-09-01,0.7,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-10-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-11-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1966-12-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-01-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-02-01,0.73,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-03-01,0.73,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-04-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-05-01,0.77,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-06-01,0.78,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-07-01,0.74,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-08-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-09-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-10-01,0.73,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-11-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1967-12-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-01-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-02-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-03-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-04-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-05-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-06-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-07-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-08-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-09-01,0.75,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-10-01,0.74,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-11-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1968-12-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-01-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-02-01,0.71,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-03-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-04-01,0.66,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-05-01,0.65,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-06-01,0.68,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-07-01,0.69,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-08-01,0.72,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-09-01,0.76,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-10-01,0.85,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-11-01,0.82,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1969-12-01,0.83,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-01-01,0.86,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-02-01,0.85,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-03-01,0.87,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-04-01,0.91,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-05-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-06-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-07-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-08-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-09-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-10-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-11-01,0.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1970-12-01,0.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-01-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-02-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-03-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-04-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-05-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-06-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-07-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-08-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-09-01,0.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-10-01,0.92,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-11-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1971-12-01,0.94,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-01-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-02-01,0.93,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-03-01,0.95,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-04-01,0.96,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-05-01,0.96,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-06-01,0.96,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-07-01,1.04,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-08-01,1.04,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-09-01,1.03,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-10-01,1.04,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-11-01,1.04,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1972-12-01,1.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1973-01-01,1.05,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1973-02-01,1.09,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
worldbank_pink_sheet,COFFEE_ROBUS,global,1973-03-01,1.11,$/kg,2026-09-08T08:09:02Z,CC-BY-4.0
